gene,wt_0_r1,wt_0_r2,wt_0_r3,wt_15_r1,wt_15_r2,wt_15_r3,wt_30_r1,wt_30_r2,wt_30_r3,wt_60_r1,wt_60_r2,wt_60_r3,wt_120_r1,wt_120_r2,wt_120_r3,wt_180_r1,wt_180_r2,wt_180_r3,mut_0_r1,mut_0_r2,mut_0_r3,mut_15_r1,mut_15_r2,mut_15_r3,mut_30_r1,mut_30_r2,mut_30_r3,mut_60_r1,mut_60_r2,mut_60_r3,mut_120_r1,mut_120_r2,mut_120_r3,mut_180_r1,mut_180_r2,mut_180_r3
SPAC227.19c,6.552186021683793,6.784126042204228,6.674271923719642,6.563242191655393,6.4134667349163,6.778967437298016,6.711638823840839,6.065548135925049,6.11871819890206,6.334306266594821,6.498079446842783,6.6273538331911945,6.622336732365821,6.925738613652153,6.614265521022534,6.63783393015031,6.50599040036084,6.281629575952563,6.719562818431846,6.554504592288285,6.4602406854428365,6.3569396019332185,6.402132033154594,6.070554449075562,6.211467955588416,6.6337500251583075,6.050659851821052,6.502083707003991,6.573223947899372,6.385548944120882,6.870475460943989,6.498002114295038,6.4796703273324985,6.727999805310054,6.798088895611651,6.661937934183595
SPNCRNA.655,7.161375684324638,7.188613134109491,6.93436997231293,6.6468513069124135,7.090467504953532,6.803847318527328,6.859145250913269,6.164284365917404,6.540027392097552,6.404988435808308,6.711742184136618,6.497404177176421,6.660839714704181,7.505471168796138,6.7095528422376916,7.226166563245526,6.545858426888184,6.9783649941711845,7.170647949463564,7.474523194866827,7.289716079314254,6.384367648520846,6.695827072233187,7.283200875135387,6.459831161538616,6.782774402445898,6.412177297176108,6.466612028394278,7.014602261632639,6.5847379035588816,7.026252062398773,6.587409848388468,6.557653891184011,7.001113655591205,7.016182360401887,6.862099555607045
SPAC227.05,8.294322668804437,8.248942274848348,8.235804011658853,8.700591979523619,8.506904112705564,8.362935612307357,8.967888549680957,8.471067080125094,8.410385077781834,8.704778760589617,8.509950884395383,8.154855666528265,8.499462619836285,8.58497857909518,8.334992674409836,8.66269584903989,8.179363579201263,7.980840714501937,8.658402686551698,8.343320093324165,8.070342355724604,8.760933077193366,8.477928866102717,8.411877863768543,8.624386322302872,8.722358170072651,8.065552065333048,8.53024007033777,8.669975691258825,8.018651084107649,8.531878590302949,8.386842410223158,8.123912331808313,8.324823808746768,8.231346712658443,8.250010585914668
SPAC227.06,7.366015496329271,7.446748327495411,7.819052154688092,8.276327767948375,7.8307004192105145,8.152172796660377,8.271974126418451,8.518237641791446,8.218043108433905,7.807083675269778,8.189023273443949,7.713727413933082,7.813021896477176,7.8041453092969775,8.122849944883317,7.747137557749789,7.574770246258585,7.75203328036298,7.510878182591973,7.3710107515089085,8.037242219757863,7.995904696992088,8.087492353671607,8.58326773379453,8.034467407550444,7.87198502838122,8.427317215779047,7.715262178098582,7.887074071798224,8.15966451304838,7.64200723232733,7.765139028824432,7.981081172627006,7.882924997256523,7.987335592643628,7.851064606263246
SPAC227.07c,9.750006042005145,9.605436990017472,9.620647630779514,9.746159830679627,9.83587735423812,9.453950612123412,10.261558216262452,10.051602281501395,10.206490053598486,9.800048623085695,9.722077871387333,9.48458019892393,9.700212215062427,9.490955551405929,9.605409952012131,9.700843076586347,9.503617006919509,9.710412150213978,9.598323404534415,9.544666749694931,9.689392710159742,9.763995453615275,9.77755256622003,9.838291805388389,10.058171043950843,9.916417862619433,10.158412335108201,9.853128412006319,9.636858502642951,9.811398608882076,9.507255608734575,9.584249756296582,9.65517620263836,9.615583619080827,9.447097406982001,9.632158590965654
SPNCRNA.657,5.977058026515874,5.99219450376588,6.5360624539090155,7.4872811719779735,6.387336670896046,6.753625372411136,7.96624985612357,7.652488553878397,7.708116087265158,7.4861140073780374,7.513520601109287,7.22089825739015,6.582699668744673,6.78980761398652,6.672240297469667,6.742555956837963,6.740537831249209,6.858535001300563,6.204679352173529,6.2407977865574775,6.278084519154814,6.968875213126272,7.0731475965115935,6.724731152521577,7.702336438946334,7.858946510986582,7.714777925642094,6.822376995315173,6.861221313557649,6.786523070258614,6.930971139895716,6.572917794476855,6.655028817919659,6.520480931614294,6.7682188316979515,6.224922096635451
SPAC227.08c,7.360403611657728,7.076239497196646,7.029718275022742,6.937678664189362,6.99281466017844,7.474703352745575,7.600319086044599,7.422078230679346,7.606468463705886,7.22909851605245,7.233028996198862,7.273540324630479,7.336696400700831,7.6668965127714355,7.212416279385766,7.556910291402366,7.423781195302083,7.1659473020338025,7.036005994168883,6.914728724899528,7.320322179263411,7.18070973288076,7.425601336178946,7.486301308079973,7.535702909930383,7.380701681840486,7.648932251784078,7.406821291799387,6.934925795509992,7.065555763680523,7.360338701739452,7.416410450968373,7.207853650181844,7.416733739743039,7.077832963366599,7.4472794176771
SPAC227.09,7.404684578657956,7.554812662933628,7.792502181441854,7.584897861070676,7.508545582948257,8.216913307971799,7.071617321912424,7.931549388554578,7.606468463705886,7.37198361027271,6.910576651657534,7.2119289400343956,7.4413426875942825,7.542967234330478,7.7912394160549745,7.470057679694903,7.574770246258585,7.930643249597089,7.245607624467146,7.480747346872369,7.573645674332599,7.673041124627779,7.35991959096337,7.844989055100566,7.128474313852235,7.407968955812868,7.2314332160243175,7.066317200425674,7.573527678897517,7.427747301449376,7.353070137949156,7.57344570138488,7.370910736232382,7.294462107269538,7.237211127553559,7.825735159438358
SPAC227.10,8.700537325156716,8.547891506717914,8.5455750085749,8.854146257469845,8.934800659185944,9.075632443058437,8.756385094773227,8.546950986470844,8.444964269014985,8.489219662062139,8.57955010758283,8.389142655656325,8.762043593031242,8.96654387736164,8.494023490700856,9.009125254360596,8.708154256107656,8.367454625684001,8.791859276993193,8.88011881055901,8.527367433843361,8.829058837283704,8.94194743700967,8.707023573843967,8.563361024594782,8.764735571121971,8.335639385866603,8.666554562397746,8.642566542109908,8.261935974791644,8.736441630686937,8.556497574973681,8.666110704084844,8.830097119215939,8.580431884251295,8.586915519170384
SPAC227.11c,8.140524443671165,7.862284290611683,7.8399413114858225,7.910151501491116,7.8764493680215235,8.321510622301599,8.204336419608861,7.745091447515552,8.073775321266947,8.289931337936348,8.106091025744758,7.935174048421005,8.056955495518231,7.915146893711538,7.920914807519989,7.876167527900835,8.056076329049832,8.00875178807728,7.9345267402662705,7.897451467987218,7.893226613847012,7.890110221837062,7.954926326880106,7.646159026620221,7.885225541797786,7.608998307185262,7.7777067044009875,8.055380544217838,8.143915029414496,7.962978061802279,8.0067470185178,8.138375621599378,7.786282781130924,7.78316223630243,7.999950110264554,7.78249154641113
SPAC227.12,8.63535075724292,8.542692512977514,8.374279813465025,8.38128892444718,8.211939228192149,7.750598939307313,8.716553929120769,8.358896626678463,8.415376290255283,8.844546303823105,8.544049406907089,8.58362425678927,8.715589469480403,8.65461241310041,8.446528874901139,8.435149008724688,8.792943256294919,8.451021849070685,8.640243285323987,8.527596881208627,8.451905075267465,8.400300133892507,8.437940397847415,8.326144744444942,8.30374393749879,8.008052077339928,8.179771245737669,8.879977557885438,8.57650168751264,8.638789936750507,8.63927729125811,8.312932229140245,8.587818105912907,8.651547354180261,8.49414263015261,8.591911451699398
SPAC227.13c,8.667189532892872,9.283268623269684,9.379569384861368,8.398058937476597,9.257298548887444,9.734536292365807,9.142268472771624,10.027406736272434,9.743096250965793,8.64343824636824,8.297071178624487,8.446910294112111,8.961779524340246,9.442635734127073,9.290435527508967,9.375546822389182,9.275756910413726,9.772493256776956,8.694047122967818,8.568744459349292,8.798471093228244,9.292338936813174,9.20242531287389,9.685721093119785,9.76160939796513,9.525316669871279,9.694012407980631,7.897582405560448,8.394848246512376,8.690963193563372,9.115602897668442,9.255161543925507,8.861102404796759,9.510965218257954,9.349888945135605,9.663290675118803
SPAC227.16c,7.297147873754458,7.353913387333269,7.110261898406362,7.891267979013204,7.424415202863287,7.591581032265843,6.974062959620127,6.950563548899099,6.946472563292304,6.960365767110796,7.115321990816402,7.175465137807185,7.232014832693095,7.245408742200093,7.721684905397669,7.528548046145298,7.7111989771137335,7.4071755116090685,7.269728114340793,6.942387266241848,7.263691098200138,7.3777994343071915,7.197155236667254,7.393734388369652,7.12030314017802,6.810715665040598,7.181112730893574,7.332321217223242,7.0899449610852034,7.427747301449376,7.5626083671164395,7.326601931747055,7.529584296137726,7.743871583491642,7.536496215066641,7.52307929443358
SPAC2F7.04,7.780497282046691,7.9357673470216845,7.93518570666467,6.779141902902782,7.058673781006858,6.778967437298016,6.689198627402896,7.396827731566216,7.214228188915498,7.807083675269778,7.499578365799094,7.744910227796108,7.715531906269651,7.922248453663445,7.9591329221314435,8.094137474783007,7.964397050074171,8.214350919370233,7.459581053832451,7.699015319641404,7.993974285803551,7.42938265648251,7.31105342693094,7.125105547470583,6.756905383903337,6.782774402445898,7.214860025268879,7.572117258236944,7.992512297160894,8.04951618933415,7.871842948700423,7.733880580145685,7.727687195855643,7.675872823953391,7.629089638911407,8.262614327418436
SPNCRNA.660,5.073040253174138,5.209918438671852,5.382955239319133,4.856476590814418,5.001034037396639,4.655393656425447,5.210034920327164,5.004440202230592,5.602651592034762,5.314904829112042,5.343028585323391,5.092714894217346,5.211937119618925,5.477220351102515,5.5313754970873195,5.091315792966412,5.345335809962716,5.630895561688926,5.362165849662621,5.234848426216813,5.016754862402789,5.104230670871963,5.043375617272658,5.39908365173907,4.787700576915933,5.707657248299296,5.5951449938818305,5.158486268573523,5.763117282695803,5.296538475977946,5.187314758451892,5.416579332928842,5.610267759198796,5.724253866491506,4.900431435709825,5.5490248569205
SPNCRNA.661,5.825401602394308,5.923909615675156,5.963485961460638,6.57550996206899,5.5018812932637795,5.879157238083344,5.124921248523435,5.754957701611676,5.98005819599757,5.618073820592432,5.343028585323391,5.613297083506279,5.770048123491671,5.647456549770378,5.578230449508742,5.192916001963254,5.628422559409438,5.347373022319406,6.005709380499043,6.076375832561374,6.052923422721651,5.517705149214338,5.377455189073962,5.020295703014313,5.245096940108957,5.030815595250093,5.365228663050455,5.452218616089963,5.656272273359807,5.502218263443638,5.918890354129109,5.876586816032437,5.663494544753585,5.994279374215128,5.524212903082466,5.334119112668888
SPAC2F7.13c,10.936114693346246,10.907495883610855,10.825033644722787,11.028479507920327,10.923158396061268,11.136395831471399,10.560043819167426,10.514520807832534,10.523587998625963,10.316120340354109,10.577209116649708,10.447849702869501,10.741969841015205,10.640374827054922,10.685952220830448,10.618455310554411,10.467364831509334,10.569027884640276,10.87063290637274,10.830190828822245,10.919883343188822,10.997089381134373,10.944631776226501,11.00009489767638,10.685048136667394,10.73985444981106,10.585715630609986,10.35403185356755,10.12279322678239,10.271733964081976,10.58807102118835,10.478727162624379,10.726798094453388,10.69884162271352,10.658315991706468,10.774767720326446
SPAC2F7.15,8.680621661424642,8.394689748490629,8.65231879002597,8.294363844053454,8.423377303290074,8.296068484222804,8.378057934247064,8.465060234892732,8.525628074314417,8.325129530868864,8.857638732622846,8.727200899052619,8.829025982763966,8.737161548279888,8.594257523400335,8.878715935203871,8.48289230353924,8.684627072854935,8.724526833405013,8.714639895937685,8.456455598163991,8.636064161186193,8.516833183692462,8.51714681395572,8.31790383652634,8.437917272661586,8.237694788447783,8.631108401639146,8.586127620841626,8.626083398220448,8.835211929899797,8.830805439552748,8.671743899622212,8.703409732346026,8.86102613488317,8.591911451699398
SPAC13A11.01c,9.583884713980332,9.37957242094634,9.483861829549113,9.636244623774184,9.53771047107609,10.003656585921608,9.914319613197122,9.74285452868112,9.649001384545658,9.765333897467833,9.738825439314676,9.686287328399729,9.623765278721237,9.598508359673566,9.605409952012131,9.491117830506054,9.62780322651281,9.625489947218009,9.426456051053947,9.418737507155381,9.396327674274534,9.50936887700702,9.397713938660978,9.402043810901773,9.76676518887728,9.852456559174497,9.601241211403577,9.506318053975482,9.797119435417237,9.463296318330185,9.568998760379275,9.658882389862496,9.558295951374642,9.50319359418124,9.548880916702878,9.585412824926502
SPAC13A11.03,10.42301629303195,10.198832235782872,10.477234886925263,11.165649338889985,10.707417575366277,10.600348552644904,10.658465416120425,10.435522603455116,10.292874890107429,10.287498284529601,10.456178097365134,9.418886796163818,10.59039240432589,10.309749543990158,9.380078016304994,10.58644986724867,10.213672313299904,9.525665112402963,10.686404691331864,9.76891483565495,9.962642066328993,10.865625210253956,9.668758453980672,10.424869406066172,10.698596221394503,9.941228403785278,9.786706909880719,10.45792552138072,10.400138681973772,9.281044377276746,10.638393954093154,9.464511312153768,9.436366682353446,10.795819519047116,9.369378624453274,9.229855545478589
SPAC13A11.04c,8.649082434806207,8.423274506286715,8.327135857068535,8.485377306695677,8.4597714422185,8.596081594905622,8.242306585902472,8.096425680955512,7.9413245815913065,8.60819343200027,8.750823987342784,8.498805736710354,8.563196303755634,8.598294665237354,8.579661266299077,8.659454726425247,8.618047414738475,8.28442386317229,8.7288287859095135,8.688222592380484,8.617453621471446,8.43197727900277,8.396805261304154,8.437651367274308,8.4066833023824,8.319568746517733,8.54655564593931,8.88857525204754,8.566810794708289,8.574102435914678,8.878413812688857,8.662702510427073,8.838752256750396,8.720289429796333,8.649909416569463,8.191879338651457
SPAC13A11.05,10.601606982215207,10.627830974069049,10.478890011586772,10.895254358578088,10.928563980718929,10.93480785355718,10.845208733838279,10.897034478026576,10.650380603858014,10.388398143721583,10.573919751371635,10.563484868269166,10.468962900695042,10.399778464330542,10.40122937443285,10.452684647543538,10.565322399479696,10.423168931855175,10.58227091936811,10.61398895384899,10.665848016278998,10.910043541534009,11.019356131732843,11.028279721885802,10.890837475834301,10.956085165463467,10.928134340704943,10.670124658619626,10.53684667996753,10.67349020458642,10.475232820264207,10.552626451761427,10.556431461289943,10.491677331642432,10.507162232056992,10.660777432705705
SPAC3H8.02,9.775228168691601,10.04405754441537,10.00078755599218,9.380815539923091,9.793831987811163,10.024399752783044,9.60140491576476,9.868497415412383,10.032739196098792,9.858109022549518,9.747613641228579,9.720960128437602,9.836512983108658,9.86362410290753,9.918790462958542,9.927584305811564,9.912952663143404,9.93331589452166,9.83590211961392,9.804960530070538,9.957847294584864,9.773893396106223,9.627964218985065,9.906160236120815,9.646050285353065,9.581647503335398,9.83692563184705,9.590333538202017,9.689808960880214,10.090651651826278,9.773793348966889,9.76712013767557,9.818730198772892,9.762775258412397,9.751805824546226,9.926713282224739
SPAC3H8.03,7.101792729582502,7.090791976485661,7.2507630065401365,7.561117717372941,7.386764596819164,7.11183650966741,6.5078098077996405,6.985200490742364,6.813692932673301,6.890185891953937,7.0200199025537096,7.404971852517919,7.206705559351727,7.062544495716143,7.322980007437556,7.190194838681449,7.277907659168396,7.375148391880127,7.021795858048531,7.1692159260628125,7.199185468487702,7.629747936033251,7.250077164147052,7.212446536186991,6.9915978618782475,6.61790331109175,6.719232243007465,7.267072417049765,7.5472959128469626,7.073191447515434,7.451567254249692,7.248599196158361,7.126957344595338,7.238616647406737,7.247928967639354,7.15120607749756
SPNCRNA.663,5.443588822047231,5.276766905062453,5.1888338298194485,4.856476590814418,5.607452656379734,4.19836518546589,6.027837364997519,5.507196697834435,6.170135182002322,5.4777187927037625,5.393498810862713,5.24111045688631,5.605046232191179,5.6861377499932,5.962673051431102,5.611179984427937,5.600496219203685,5.67155310881121,5.362165849662621,5.779418031238111,5.389370336453736,5.3336041964469825,5.422947931507937,5.346033014249335,5.245096940108957,5.489408393107457,5.565255540632486,5.78702061359937,5.568778597191376,5.603432734440111,5.68242797131807,5.825096486112673,5.637203939386652,5.62915770481471,5.564748944153942,5.6418107415284755
SPAC3H8.04,8.74383042965612,8.64325605699208,8.681414747008313,9.115354237302418,9.022448048040905,9.619929695748596,9.947913282642146,9.39742619870329,9.659531775893766,8.832386948955236,9.05636947358172,8.972160122297005,8.700759159283283,8.667301167170093,8.632470872017937,8.95203135276379,8.78762135617782,8.718715142013176,8.59381433845981,8.63388474043571,8.94312523016687,9.069239092252229,8.90661785803423,9.024880374756693,9.907618080834602,9.78723674499245,9.659730642130771,9.166392913907064,9.16310456439732,8.910054355103062,8.915484459262641,8.724116494136526,8.766910125562926,8.94652132560732,8.93814928239773,8.48316294153744
SPAC3H8.08c,7.93856142409243,7.9672493888695515,7.754479779766632,7.619835984367358,7.783432804057057,7.207131001859461,8.480009263604952,8.580665789891968,8.653563533936007,7.819519930940367,8.315630307255402,8.191409144279515,8.038146530226646,7.908009793012205,7.951570760381084,8.113261693552158,8.112660865028404,7.760283158488841,7.941984827841684,7.956415590121191,8.117159674805135,7.7150529194597,7.514424821105688,7.350557872537923,8.545438069402488,8.648828223600866,8.57247347648097,7.935576569782171,8.21192705006543,8.072235207388008,8.146770336191862,7.9504162815056185,8.119787391912164,8.289014097569508,8.131821460801543,7.98667067368591
SPNCRNA.667,5.770183179742609,5.452669620094996,5.963485961460638,6.058344887456152,5.834096185100859,4.655393656425447,5.888440167888806,5.662446521028389,5.919878492977328,5.550222409322322,5.727000217033552,5.515275341548706,5.4101383500304525,5.3280010149549355,5.376515483610205,5.405202872707879,5.682228916167728,5.855420274984704,5.875671797337154,5.73351940390551,5.656637162289333,5.767138152734742,5.695233094907714,5.230029663697806,5.569229665054763,5.639666901339798,5.5345033290046945,5.394366271588394,6.035055814707262,5.760678022346561,5.733763186795805,5.624235305907272,5.663494544753585,5.783468425967639,5.780646761344595,5.447298272195034
SPAC3H8.10,9.979814412764808,10.15020148193268,10.202601805278274,9.871226424371457,9.984490949028123,10.38871120703993,10.143555095548201,10.233570209814802,10.447877686615753,9.878923653165426,10.142770774992467,10.411656371175836,9.772807772475847,9.883664441517103,10.121797162336108,9.84596622453618,10.010843067231173,10.176162952838823,9.88868624796463,10.093270365695803,10.236479433730494,10.210893028034159,10.320230335801597,9.967451263088957,10.10573173824831,10.370230025608596,10.430878420324465,9.995088048440817,10.030817548734593,9.836942142608825,9.866220889137315,10.099768357318906,10.077865226078334,10.042853429061886,10.214515754997763,10.115134063123149
SPAC1F3.01,9.586262134866631,9.687662383768156,9.648868284786717,9.338099380092618,9.529191665778953,9.750189334110994,8.859941724102686,8.672105070345419,8.897543902503239,9.617456276605878,9.459798743537746,9.654026001549997,9.561187619861666,9.66529307557784,9.65952726508394,9.629866664057099,9.474136136093662,9.81637804726113,9.61930213369873,9.645465015562902,9.7095023686848,9.436445889743919,9.530141699156205,9.576541699079165,8.669201530893737,8.928982628560162,8.64448302344484,9.709043427426717,9.57547015072458,9.460440248552853,9.616256619097479,9.66876656519703,9.713600339816827,9.377042826698263,9.716108091190268,9.646610855884553
SPAC1F3.02c,8.166269806611675,8.434550795257948,8.564446625574448,8.863822899164495,8.501096486087375,8.033880001833614,9.390052704495792,9.57769096459487,9.827693244621175,8.782694475153198,8.693272997300694,8.65394125182082,8.71263562512673,8.684047057537505,8.674279793404162,8.64313852230781,8.685436345657653,8.79258003283341,8.42368288932585,8.40308289062238,8.335654061188857,8.630618218461299,8.310816208983466,8.396188498595698,9.097666680011038,9.376305608994437,9.37368793886161,8.442357238865046,9.037915019764803,8.90795779936287,8.702893437125931,8.773872859917981,8.617315211870741,8.534222801319116,8.430497064580356,8.674286921060453
SPAC1F3.03,8.163076856687066,8.423274506286715,8.247544046538401,8.329768911084326,8.47170052642812,7.44390882011385,8.872075240382582,9.216536945894966,8.977221387400826,8.519900104208116,8.305054540784718,8.573291937170753,8.336162645214893,8.326733974061021,8.446528874901139,8.079624546561911,8.47628540665865,8.232193196496919,8.319016060386005,8.100017319534562,8.313238030382413,8.287041821143347,8.214078548615415,8.348063411643958,8.835671542617298,8.366250456112326,8.87791212434495,8.32988974592695,8.292636224013231,8.705528389740149,8.300747425070847,8.445651304526518,8.188343358270053,8.175878373797778,8.182449028091744,8.46693239303939
SPAC1F3.04c,8.775465453678494,8.280552907317276,8.359938400158274,8.908918280369157,8.35415731972399,7.87074676954438,8.096481094825243,8.157394833903238,8.483489022278087,8.677839061102304,8.74106437295941,8.647390747094411,8.582748822751649,8.788383051072605,8.293810502641714,8.704178360849008,8.44617204911525,8.31821554162002,8.72021196588548,8.406331131287777,8.49234942830951,8.60862560253056,8.529570441955464,8.411877863768543,8.282238226638054,8.241563134909264,8.02848940371376,8.693804337694473,8.445110952874082,8.63117950872624,8.615427476310302,8.4185069093314,8.337773739055752,8.49157176361375,8.62576981698568,8.601851480626728
SPAC1F3.05,7.9044943584617515,8.462359748439676,8.457441108186293,7.648307439709052,8.108619145026992,8.142680340531461,7.477580410741284,8.208691500927905,8.235095406545028,8.54993851870195,8.429523478072989,8.248886998285457,8.098391876771563,7.87177832064616,8.705977090435452,7.925759195899196,8.315268220506415,8.636395096439223,8.224530211825398,8.00447310135342,7.929795604130059,7.7150529194597,7.896934702870349,7.8294410808861485,7.723858043445385,7.528679574405905,7.743727644766669,8.26189883515959,8.547230564900481,8.396856995934256,8.134210470246115,8.406714492625353,8.140294150624594,7.840136009177529,7.888995489964606,8.191879338651457
SPAC1F3.06c,11.16278918840949,11.381314136652248,11.359346678156594,11.224018331751076,11.058497920082022,11.33829688125103,10.778544490765752,10.793258502898068,11.107818602605242,11.192320487739478,10.848921321417189,11.155398577248288,11.303755799322161,11.233269842792675,11.402547990488737,11.20728197145531,11.041611250947524,11.523651942790908,11.33653117956982,11.573563815860505,11.28231622321821,11.14260139456242,11.16287282313627,11.116849958364286,10.529996000436924,11.085493217571955,10.578555519564587,11.159063532279475,11.284085818984321,10.813172936061184,11.32531219374253,11.47672326400254,11.402278554962423,11.099327254374648,11.18064567315895,11.37197175531186
SPAC1D4.01,7.218519227253939,7.523251804578287,7.420884117488972,7.1214520264638015,7.2534460376856105,7.009538653277619,7.097074838778254,7.331646662115191,7.314923267774445,7.284398602419419,7.133623303028217,7.264902815934489,7.053914845404319,7.4273550987482135,7.262634870194269,7.026036628584241,7.2310184044358365,7.00676470834084,7.490582285570871,7.655774328469786,7.143060502163777,7.42938265648251,7.470711361342971,7.031921911487334,7.245628414956691,6.782774402445898,7.065432176202614,7.370064089825305,7.643256705153505,7.217724187858258,7.199190562837782,7.230659857248191,7.093237704207999,7.012328669379943,6.977831639461712,7.15120607749756
SPAC1D4.02c,8.127475907680926,7.758011179931785,7.698335186463396,8.246989237797903,8.12384389808306,8.3710788834958,8.65325134158745,8.70303681726594,8.755389161493211,8.058370675926295,8.130280572288177,8.122086913829124,8.236700013285187,7.588481934542807,7.951570760381084,8.0047632298189,7.959654849192487,8.062989083835559,8.09691625585526,8.159056155125436,8.02501311890026,8.259039706819008,8.04663138485434,7.91292878021233,8.898154251622778,8.555316744529328,8.775718765547204,8.039975555418431,7.801156989047269,7.967027516413363,8.03406778993022,7.866557236992497,7.837535217120535,7.987396640390604,8.055375966743986,7.908472224385661
SPAC1D4.03c,6.858413648865043,6.728769922104291,6.61320519172264,6.0764237338123,6.439087581127609,7.347271747965879,7.0013569928681445,7.146485556491023,7.2710600401470815,6.626269925930835,7.102986167578724,7.079906269981946,6.934958753246893,6.547025017149003,6.745866477243399,6.755095660695696,6.751823183330735,7.061875527444708,6.44398046234569,6.714549264436442,6.6777208769896745,6.585403046086747,6.785876845014129,6.724731152521577,7.3257115795855805,6.917108909885196,7.605381529004496,7.042987090400717,6.817257673657911,7.304245147909575,6.960251277769019,6.8723062090068465,6.911133085217016,6.858909195276909,7.028733546111564,6.827822708419345
SPNCRNA.670,5.878128151628324,5.99219450376588,5.710599207748132,6.487169217559257,5.834096185100859,5.594542485614609,5.7544043426097815,5.613138881226483,5.210150160921919,5.742348911690467,5.813400001433469,5.581612628308343,5.8201157415175215,5.828847652019505,5.962673051431102,5.934392929691198,5.829770790223293,5.921546465409531,5.974487216781497,5.709857004172885,5.760744810929605,5.933516914260209,6.215332973807975,5.497358822730926,5.816702544914229,6.048432959852799,5.856697980673867,5.807488120498345,6.24041547378207,5.739518098330778,6.134289489649586,6.018954398011539,5.959483904310199,5.944957939367402,6.120196536651733,5.685405391780576
SPAC1D4.05c,8.046580676146172,8.028204067228142,8.212031183604738,7.919500304428361,7.802528617116955,8.278852577297794,8.37122477350805,8.072874973946673,7.961992580446413,8.068805695688592,8.289043088020104,8.177810768200558,8.004622925131072,7.505471168796138,8.081916149287139,7.92033341809116,8.10409999358762,8.095870942467311,7.857718609843539,7.978460670443674,8.173605164355983,7.416662765267881,7.935856554034902,8.118538262431189,8.17348327781725,7.692390381202917,8.273731012698333,8.130009355679357,8.361580772627047,8.455531874759386,8.22385414196405,8.13360753110271,8.32709138580053,7.987396640390604,8.31938760224144,8.34194213541289
SPAC1D4.07c,5.246303252488709,4.868198102884581,5.5445571188623575,4.19836518546589,5.175380853296429,4.19836518546589,5.07883072964272,5.004440202230592,5.823518943598067,5.117324192707782,5.3685930104330986,5.194462918247206,5.255129177110557,4.923542428562849,5.120737053846541,5.405202872707879,5.269694478814483,5.097471451867682,4.847734283423253,5.154816194279169,4.806412272200903,4.904557779707813,4.971538451932482,5.497358822730926,5.205651369754771,4.791020372100964,4.8840944072943735,5.118970186428738,5.330568797719054,5.192529497787798,5.381166937931013,5.202459065217613,5.130266708663538,5.367510154668133,5.1205240458279615,5.133386644103945
SPAC1D4.10,8.8446945392825,8.812558911482824,8.9865057262869,8.851716889519727,8.895538852666212,9.235507443599866,8.903151541066299,9.169372416106864,8.980587506330865,8.8863122631922291,8.656356655428235,8.657205338244399,9.126087986061519,8.956247760800254,8.937155118860003,9.154221399767682,9.14462880700441,9.360278067505506,8.816317548919683,8.990121655884607,8.928479581278392,8.76590772001199,8.91310629102164,9.110552273584362,9.074968822312087,9.084765651835518,9.155624635754304,8.68888811488094,8.818854413879189,9.06106679592694,8.958743936024213,9.03581891871111,9.050175245643064,8.988905244534129,9.060157398468476,9.060207794471212
SPNCRNA.671,6.842186578875002,6.503875172815695,6.853042466266396,6.6468513069124135,6.464220234803338,6.0216958392280056,6.327713994315454,6.226063224317406,6.6138178369102265,6.180198634248788,6.207552824846652,6.403133883798949,6.4997205008150525,6.565894639486312,6.1164717669524915,6.767520939516952,6.545858426888184,6.727226821433285,6.737247770735218,6.440495886374354,6.628650618091448,6.17892575138005,6.362880390702909,6.791921806381186,6.52474843140639,6.61790331109175,6.800318606030539,6.0119622903105725,6.094475581030648,6.307375133919027,6.437036444867961,6.243735674643776,6.145970637568324,6.385595095752928,6.464763674205807,6.224922096635451
SPAC1D4.12,9.027399680967266,8.825450657909613,8.900092421647688,8.576547050106473,8.721824060353056,8.616757591284134,9.136247449212451,9.001347957434872,9.24127352122938,9.0631672025835055,9.17845813896408,8.992961224536506,9.060277237631869,8.874763004248775,8.956097262546331,8.729123380272855,9.000349135723983,9.028182328001561,8.965896742963784,8.944003520913258,9.11390982678606,8.884988764574766,8.863714246224294,8.7405092722136,9.10175538344249,9.079183228589555,9.153482676267412,9.168158619638968,9.156666952261169,9.384122588622269,8.888393107605866,8.85411868335798,8.977045094206352,9.11160444096712,9.011347525983009,8.971080691408101
SPAC1D4.14,10.511952599614533,10.405845759185798,10.384913984713524,10.457601496555595,10.33813644544079,10.46844913577605,10.26523819789248,10.245854649679396,10.28881199463963,10.335607994158911,10.308301774003088,10.308724543745253,10.480276636495468,10.544095696313397,10.42722468755393,10.530886768502517,10.445599927916644,10.43856442535234,10.473872362645373,10.51993021308585,10.414984713066833,10.273266448012913,10.44956260601009,10.364506676937062,10.16159110749154,10.415192141051095,10.252404400792559,10.364072051939255,10.226757885565675,10.303940768061771,10.43585229441614,10.435974520370264,10.5038156177738,10.4857767851365,10.452278871591988,10.436654119751392
