gene,wt_0_r1,wt_0_r2,wt_0_r3,wt_15_r1,wt_15_r2,wt_15_r3,wt_30_r1,wt_30_r2,wt_30_r3,wt_60_r1,wt_60_r2,wt_60_r3,wt_120_r1,wt_120_r2,wt_120_r3,wt_180_r1,wt_180_r2,wt_180_r3,mut_0_r1,mut_0_r2,mut_0_r3,mut_15_r1,mut_15_r2,mut_15_r3,mut_30_r1,mut_30_r2,mut_30_r3,mut_60_r1,mut_60_r2,mut_60_r3,mut_120_r1,mut_120_r2,mut_120_r3,mut_180_r1,mut_180_r2,mut_180_r3
SPAC1805.02c,768.4653431803586,782.9837337101977,748.4907384007595,851.2276299126515,845.4728134793025,817.4343550239565,787.537275368465,680.809390194167,564.3395814115376,676.0190136779032,722.4432018526011,588.1741119707236,863.3555369223607,778.0427140360508,784.0820577494779,776.8623619564083,713.2827753657252,767.0909113192936,815.7760422249628,811.005077696645,801.480299374385,807.7146697332912,822.9874866660601,1063.947194109816,580.0978426486971,726.8185950866174,601.8123381830826,653.7455228778409,523.5556750312277,611.0548438548665,761.6004046331655,747.0807740327128,806.481121035443,745.2499730077816,749.3442886386792,806.4887616731743
SPAC1805.06c,1210.5700961705402,1204.6936691904757,1181.2247281428379,1511.2205594065704,1457.711747378108,1138.8346809765576,1195.0192486934418,1096.9412636821783,951.1473361706956,1095.8826745946635,1163.0987663854878,998.8034068605012,1123.392045558022,1018.4425176118777,1048.0304732295,1019.1780753236525,982.2922792179417,908.2356390020436,1144.860349830396,1122.93010757997,1175.4676654967755,1377.6022422673354,1433.2078671992936,1387.1716581431779,1205.2367493852448,1471.441103885731,1118.2552295171604,942.6588668593383,946.8198408843955,929.1381872313724,1053.5200458094753,1004.4394545545148,1044.3811567391135,1079.1924707681674,1071.9170519431993,1051.3632371646993
SPNCRNA.853,8.85474469508232,6.715126361150924,13.088362638701804,12.438029295527327,4.373135242134324,13.004637466290218,23.508575384133284,4.411291945102594,11.757074612740366,7.703920383793768,19.713538413313355,8.194376172966738,15.44771338429671,21.316238740713718,10.35091825411852,3.6301979530673285,4.07590157351843,9.818763664886959,8.826015912789396,8.368720313942866,7.170849202936687,1.4957679069135021,9.720324645662128,11.019015819319153,3.8828503524009177,16.756624670584838,5.071452288059684,12.65313915247434,29.747481535865205,6.2779607245363,11.415851889576356,18.515012987179993,15.067002261232465,10.772338637431798,13.301969620804956,5.323358162859236
SPAC1805.07c,42.37627818360825,63.122187794818686,48.263337230212905,55.19375499890251,42.273640673965126,16.720248170944565,13.32152605100886,42.642488802658406,54.08254321860568,40.445582014917285,44.06555645328867,34.59847717474845,44.62672755463495,53.2905968517843,34.93434910765001,36.301979530673286,35.0527535322585,56.45789107310001,34.04320423504481,66.18896975572994,38.61226493888985,47.86457302123207,42.12140679786922,62.441089642808535,25.626812325846057,23.040358922054153,42.26210240049737,66.07750446292155,29.747481535865205,47.43348102982982,39.14006362140465,67.57979740320698,40.44300606962398,41.13074752473959,35.471918988813215,47.91022346573313
SPNCRNA.854,48.701095822952766,10.744202177841478,29.44881593707906,50.52949401307977,24.781099705427835,33.44049634188913,37.61372061461325,30.879043615718157,18.811319380384585,32.74166163112351,46.38479626661965,41.88236710627444,51.492377947655704,23.684709711904134,33.64048432588519,68.97376110827925,56.247441714554334,40.5024001176587,35.304063651157584,35.75725952321042,28.131793026905463,28.41959023135654,54.00180358701182,40.40305800417023,25.626812325846057,24.087647963965704,21.97629324825863,36.5535131071481,54.395394808439235,29.99470123945121,31.801301692391277,53.69353766282199,44.40800666468516,120.45433203673737,47.66539114121776,35.93266759929985
SPAC1805.08,135.35109748197263,189.36656338445607,193.87137158577048,230.88091879822602,212.82591511720375,256.37713862115004,136.34973722797304,295.5565603218738,252.77710417391785,182.968109115102,180.90070543981665,200.3069731169647,200.82027399585724,176.45108735368578,185.02266379236855,174.24950174723176,214.39242276706943,234.42298249917613,146.25969226908143,148.35458738353262,140.10736134968604,222.86941813011182,180.36602398061947,304.8594376678299,202.6847883953279,166.51895766393682,196.94139718631774,170.11442638326614,164.88604051308144,259.4890432808337,186.7307201937847,194.40763636538995,184.76902772985076,189.00557791130336,177.3595949440661,206.28012881079542
SPAC1805.18,74.63284814426528,64.46521306704888,76.8941305023731,83.95669774480946,65.59702863201485,78.02782479774132,35.26286307619993,57.346795286333716,52.90683575733164,42.371562110865725,82.33301337324988,67.3759818666154,74.66394802410078,90.00189690523571,68.5748334335352,93.4775972914837,79.07249052625754,76.09541840287392,92.04273737623228,55.537871174348105,75.56971852325586,56.83918046271308,85.32284966747868,77.13311073523407,40.381643664969545,63.884631556604695,46.48831264054711,71.70112186402126,107.94086157299661,76.73063107766589,79.0955452349219,71.28280000064298,80.88601213924797,65.61333533708458,83.13731013003098,73.1961747393145
SPAC1805.09c,35.41897878032928,22.831429627913142,30.26683860199792,70.74129161831168,51.019911158233775,79.88563015006848,17.23962194836441,22.05645972551297,58.785373063701826,50.0754824946595,48.70403607995064,59.18160569364866,51.492377947655704,49.73789039499868,23.28956607176667,25.4113856714713,51.356359826332216,25.774254620328264,61.782111389525774,41.08280881390134,35.30264222984215,71.7968595318481,65.88220037615442,95.49813710076599,16.307971480083854,12.56746850293863,31.273955776368055,68.88931316347141,54.395394808439235,46.03837864659953,30.98588370027868,35.17852467564199,41.23600618863622,48.965175624689984,34.36342152041281,38.594346680729466
SPAC1805.10,153.69306863607173,171.90723484546365,153.7882610047462,181.1288016161167,131.1940572640297,115.18393184428479,154.37297835580856,107.34143733082978,143.43631027543245,204.15389017053488,249.31827993308065,252.20468887908737,187.08897320981572,194.21461963761388,185.02266379236855,161.54380891149611,132.87439129670082,211.1034187950696,168.9551617591113,189.43739619743394,175.96160736436946,101.71221767011815,104.76349895880293,57.54374927866669,92.41183838714184,114.15450556835921,122.56009696144237,213.69746124178886,216.73165118987507,219.7286253587705,209.5624239729374,173.11537143013297,175.25302630170393,184.10906034883436,178.4680924124665,149.0540285600586
SPAC1805.12c,6248.287345908447,5440.595377804479,5587.9128240607515,7305.010080629394,6858.533771413998,7015.073010387409,4956.391310154767,4537.748980862201,4401.848735009993,3957.8890971740484,4501.644477675438,4165.474554591425,5599.7961018075575,5678.4091534290155,5264.735797001033,5972.583182284022,5064.715295254001,5465.369324967703,5833.996518353791,5904.512577864598,5658.351624901887,7190.156328533205,6628.181372269831,7123.181559644315,4589.529116537885,5459.517775484923,4583.747626357945,4091.884611475174,3322.3687235342027,3618.198030907754,5382.5741659352525,4670.4120260161535,5570.825836060951,6196.053323548271,5794.116267328959,5654.737208497224
SPAC1805.13,5336.881124078902,6404.887523265752,5151.088720994079,5291.604088415907,7380.39457697536,7198.995740267799,4650.779830161035,6669.873420995122,4914.457188125472,4703.243394306096,4335.818831022272,4169.116499557188,5442.744349067208,6002.889676482103,5325.547441743979,5717.561776081043,5400.56958491192,5745.204089416981,5434.304083446043,4777.778506505563,5119.986330896794,7136.308683884319,6896.030318061409,6612.633826682528,6168.296069824098,4956.819035367377,5570.990338433563,4312.611594468338,3242.4754874093073,4365.275357127573,4738.393952166301,4537.103932508458,5141.019771556319,5909.117394387587,5962.607882525822,6325.480337017488
SPATRNALEU.02,401.6259200983767,260.54690281265584,445.00432971586133,286.0746737971285,604.9503751619147,341.83618482820003,380.8389212229592,355.8442169049426,543.1768471086049,377.49209880589467,373.97741989962094,376.94130395646994,389.62565980392816,723.5678816986713,395.9226232200334,352.1292014475309,332.5935683991039,227.0589097505109,706.0812730231517,442.0205911273459,357.43925257715176,1051.524838560192,710.6637352050756,700.319672072284,946.6389159153438,677.5960101167744,390.5018261805957,791.5241492047837,323.82258471898984,488.2858341306011,929.5765110083604,282.35394805449494,524.9660787860996,442.6451876471975,737.1508164862746,528.3432976637793
SPAC1B2.02c,562.2762881377274,522.4368308975419,523.5345055480722,416.6739814001655,521.8608055613627,507.1808611853185,498.3817981436256,332.31732653106206,395.03770698807625,545.0523671534091,531.6857272061278,533.5449374842788,523.505842467833,464.220310353321,512.3704535788668,491.891822640623,452.42507466054576,455.34516495913266,513.1697823578977,538.6412711155954,535.055671296045,409.8404064942996,424.4541761939129,553.3994611480285,394.4975958039332,345.6053838308123,357.5373863082078,511.0462313249359,455.5614315206786,495.2613460467525,461.52658353572986,479.5388363679619,553.51408307054,474.9622035594929,476.6539114121776,477.7713951166165
SPAC1B2.03c,4505.800086269032,4927.559723812548,4648.822804733897,3526.958682112968,4556.806922303966,3776.918281281145,1887.7386033459027,1932.145871954936,2068.0694243810303,3389.724968869258,3267.229087030022,3926.927159333949,4429.202709797518,4528.5164969160705,4914.098441142768,4654.821325320582,4740.273530001934,4970.749105349022,4063.7498981314607,4296.957484831755,5341.179448618149,3856.0896640230085,4585.833160609043,4492.085449009108,2405.8140783476088,2227.583792145872,2430.9161300766086,3492.266406082918,2954.349880533356,4162.2879603675665,4220.6035271748015,4138.105402634729,4819.0617232373525,5091.398961455265,5861.734612901384,5199.59008557276
SPAC1B2.04,595.7978216262534,612.4195241369642,692.8651971862768,710.5224235069986,820.6917137738748,1021.7929437799457,633.9479161921275,695.5136966778423,758.3313125217536,508.45874533038875,654.0256273593371,589.9950844536052,704.5873715837555,624.092100908674,654.6955795729964,665.233774899588,623.6129407483198,684.8587656258653,612.7776762308066,578.9632871736837,556.5682189048551,692.5405409009516,707.4236269898548,908.4566375483124,632.9046074413496,850.3987020321805,748.8844545368135,620.0038184712427,641.6956731308067,612.4499462380968,693.9207112878199,611.9211792262988,662.9480994942285,665.9263884957838,680.6174455978536,620.1712259731011
SPAC1B2.05,449.0620523934606,404.25060694128564,404.1031964699182,383.24677766843575,360.0548016023927,332.5471580665642,563.4221900397276,539.648047950884,458.5259098968742,456.4572827397808,415.1439265862459,384.22519388799594,481.45373381058084,410.9297135015367,477.43610447121677,458.3124915747502,534.7582864456181,486.0288014119044,403.4750131560867,407.78491711576146,441.83463165786816,477.1499623054072,384.49284153952414,494.63137677832646,435.655809539383,424.1520619741787,481.78796736567,438.64215728577716,424.11409389704966,468.0568495737619,436.2486257802393,443.43456104296087,446.4590670038883,415.22468929737107,442.2904898917648,399.2518622144427
SPAC3F10.03,2198.5066114361534,2790.806515694324,2439.343586788049,2790.782823183944,2396.4781126896096,3459.2335660331983,1676.9450440681742,2208.586833848032,2326.7250658613184,1610.1193602128976,1341.6802320119734,1848.2870701247198,1864.0240817051365,2128.0711676145866,2450.57989666256,1932.1728605200856,1765.6805616481838,2501.3300436299523,2376.719999372573,2526.5927420549324,2509.7972210278404,2767.170627789979,2516.484047154751,2613.95541936071,1848.236767742837,2187.7868085532327,1885.7350091101925,1497.9910852179344,1531.570335075117,1522.7542512958603,2028.759964376141,2156.0732623571103,2084.797312883166,2072.2062324368803,1946.5215545111253,2446.0830758338193
SPAC3F10.04,419.33540948854136,513.0356539919306,554.619366814989,436.8857790053974,502.9105528454472,681.8145643040729,434.1250254269946,516.1211575770035,634.8820290879797,508.45874533038875,506.174089259487,538.0973686914824,427.38673696554235,459.48336841094016,555.0679913771056,403.8595222787403,517.6394998368406,541.2593470268936,409.77931023665053,548.5315769411642,449.0054808608048,445.73883626022365,558.3786490897022,495.85571186936187,444.9746503851452,490.13127161460653,368.52553293233706,462.5425312404509,423.2641658531678,475.03236148991334,491.69704924389595,533.2323740307838,480.5580721214144,400.53513660996407,329.22374811492267,471.11719741304245
SPAC3F10.06c,212.51387268197573,208.16891719567866,220.86611952809295,97.17210387130724,84.54728134793025,85.45904620705001,111.27392348489754,130.86832770471028,104.63796405338925,154.07840767587538,195.3959542731353,200.3069731169647,149.32789604820155,161.0560260409481,152.6760442482482,191.49294202430158,153.25389916429296,196.37527329773917,199.2157877458178,210.7395933601976,202.99019282159236,68.8053237180211,105.84353503054317,97.94680728283691,135.12319226355194,111.01263844262455,131.01251744154186,185.57937423629033,163.1861844253177,246.93312183176113,170.42236035153275,172.18962078077396,163.3580245165204,174.31602522389636,197.3125493752735,180.99417753721403
SPAC3F10.09,813.3715484197047,637.9370043093378,620.061180008498,796.033874913749,801.7414610579593,928.902676163587,570.4747626549677,489.6534059063879,549.055384414975,745.3542971320471,635.4717088526893,595.4580019022496,720.0350849680523,811.2013076327165,615.8796361200519,770.5095155385404,733.6622832333175,668.903274670424,764.0808061643392,823.9385545454658,637.6539752765239,644.6759678797195,642.6214626854406,652.5706035219009,492.34542468443635,549.826747003565,497.847566277859,624.9244836972049,591.5499185417767,582.4552449986456,788.5091983728812,692.4614857205319,732.7321099673052,785.4014170200273,757.103770917482,676.066486683123
SPAC3F10.11c,2316.1482195279614,2546.3759161484304,2463.066244070696,2494.6022505841997,2464.9905648163804,2623.22115748597,2448.026316667746,2527.6702845437862,2545.406653658289,2549.9976470357374,2873.5381287170876,2992.768275615741,2569.4696595880196,2328.2069646801765,2719.703771269641,2468.5346080857835,2805.0354628953837,2453.4635707636285,2050.1574105993654,2379.7597401830258,2337.1452363725184,2518.873155242338,2791.893245448511,2419.286139886072,2867.8732702833177,2944.9767858552855,2652.369546655215,2943.2607573005594,2672.1737699645773,2682.0843317602303,2694.14104594002,2680.973880543663,2868.281430467254,2697.0018734079244,2695.8658431498043,2571.1819926610115
SPATRNATHR.03,462.9766512000185,265.9190039015766,310.84861266916784,453.9880692867475,833.8111195002778,653.9474840191652,677.0469710630385,348.4920636631049,584.3266082531961,602.8317700318624,551.3992656194412,620.9516166625906,826.452666059874,624.092100908674,705.1563060618242,629.8393448571815,463.83759906639733,527.758546987674,666.9946311236558,379.6355851506809,331.51387468961144,1335.7207408737574,612.3804526767141,443.209302954837,1083.315248319856,604.2857771829657,675.348396359948,1454.4080503594116,460.66099978396977,615.9377021961725,1082.059675533416,550.8216363686048,687.5311031836077,870.600822606988,707.2213848394636,866.3765410053408
SPAC3F10.15c,175.19744860984306,169.2211843010033,157.06035166442166,419.7834887240473,233.23387958049727,256.37713862115004,135.56611804850192,148.51349548512064,89.35376705682678,250.37741247329748,283.5270671797126,277.69830363942833,299.5139983955307,219.08356483511324,243.24657897178523,300.39888061632143,313.8444211609191,201.28465513018264,168.9551617591113,231.28099776714828,152.24264461619427,216.88634650245783,244.08815221329343,172.63124783600006,146.7717433207547,167.56624670584839,156.36977888184026,212.9945090666514,218.43150727763881,205.08005033485247,273.98044534983256,310.1264675352649,228.38403427552367,254.61891324838794,232.78446836408673,194.30257294436214
SPAC3F10.13,243.50547911476383,385.44825313006305,380.3805391872712,355.2612117534993,400.87073052897966,328.8315473619098,533.6446612198255,782.2691049315266,571.3938261791818,379.4180789018431,346.14654213964917,365.1049828177402,335.55866295888967,330.4017004810627,350.63735585826487,353.03675093579767,358.6793384696218,436.9349830874696,247.1284455581031,281.49331965080546,374.53896990723155,453.21767579479115,410.4137072612898,461.574329320369,656.9782796262352,445.09784281240974,660.9792815437788,315.6255266367211,354.41999429873687,446.43276263369245,287.0271332236341,313.8294701327009,306.0980459387227,328.0666766854229,291.53483418930864,439.177048435887
SPAC3F10.16c,1529.3409051935039,1478.6708247254335,1447.9001169063872,2006.409600734752,1698.2341856954956,1688.7450652654013,693.5029738319319,526.4141721155762,623.1249544752394,1346.260087067961,1152.0823772721658,1291.0694903629817,1547.3459573270538,1640.1661475493613,1353.3825617259965,1519.237843358677,1313.2554869876383,1390.5824040396155,1741.2468536517365,1472.1339824981314,1371.287009115431,1591.4970529559664,1610.3337829646923,1667.5443939902984,618.9263461727063,731.0077512542636,595.050401799003,1194.3157455585504,1155.0522116354518,1153.749670931449,1558.2637829271725,1304.3826649468306,1440.0882161262186,1453.286412540799,1664.9631975374205,1416.013271320557
SPAC3F10.17,769.7303067082275,648.6812064871792,698.5913558407088,983.3816911776294,822.1494255212529,878.7419316507534,449.7974090164168,407.3092895978061,454.99878751305215,787.7258592429129,591.4061523994006,598.1894606265719,863.3555369223607,969.8888627024743,786.6697873130075,881.230553107094,852.6786091800556,744.9986930732979,864.9495594533608,731.8826310920942,692.8143537606522,734.4220422945295,689.0630137702708,857.034563724823,371.9770637600079,461.8544674829946,396.41852051666535,641.0923837253666,718.1891970801743,559.4360556753459,784.4321084123183,691.5357350711728,776.347116512978,688.4503692831412,723.8488468654697,751.9243405038671
SPAC3F10.18c,4426.739865777226,3877.3139609285436,4195.638248368848,6949.748868875894,6209.85204383074,4601.78385771441,5081.770378870145,4173.082180067054,3714.0598701646813,4866.9517024617135,4990.424268334942,3734.814562389951,5392.11017741868,6154.471818638289,4644.974566535686,8124.3830189646815,4132.149015232984,4741.2355046822895,6441.730756920147,5535.528091295299,4177.847066387882,6279.233673222882,6042.801821386623,4334.146222265534,4382.184907719676,5861.676767578959,4673.3432834469995,4679.552629890094,5589.976744611014,2561.4079756108104,5853.07034738422,5359.17050913925,4811.924722166242,5992.35819294956,6241.949244562726,4825.624174631898
SPAC8F11.03,554.0540252065796,457.971617830493,427.00783108764637,363.81235689417434,346.9353958759897,419.8640096259413,571.2583818344388,373.48938468535295,474.9858143547108,460.30924293167766,469.646062199524,462.5270106519003,430.8195621620527,448.82524904058334,329.93551935002785,361.20469633019917,411.6660589253614,385.3864738468131,523.2566576867999,455.7148607319797,503.06265177525063,281.2043664997384,295.92988365682476,325.67313421543275,419.34783805929914,507.9351853271029,458.96643206940144,565.1735488105205,506.55711415359036,470.1495031486073,470.4961814489684,417.5135428609089,397.29305962512973,410.32817173490207,412.36105824495365,380.6201086444354
SPNCRNA.856,16.44452586229574,10.744202177841478,11.452317308864078,31.09507323881832,1.4577117473781078,26.009274932580436,2.350857538413328,5.8817225934701245,2.351414922548073,13.481860671639096,11.596199066654913,9.104862414407487,8.58206299127595,11.842354855952067,7.7631886905888905,14.520791812269314,3.260721258814744,7.364072748665219,17.652031825578792,18.259026139511707,10.480471911984388,4.487303720740506,2.160072143480473,4.897340364141846,0.7765700704801836,0,6.761936384079579,4.920665225962243,16.148632833755396,5.580409532921156,10.600433897463759,3.703002597435999,9.51600142814682,16.648159712394595,12.193472152404544,7.985037244288855
SPAC8F11.04,748.2259267344562,738.6638997266017,779.5755996676762,877.6584421656471,795.9106140684469,722.6862820552707,353.41224994147035,385.2528298722932,373.87497268514363,745.3542971320471,448.77290387954514,526.2610475527528,804.9975085816842,907.1243819659283,790.551381658302,880.3230036188272,669.2630383717262,1040.7889484780176,824.6020581377521,833.8288603710346,815.2703939954172,927.3761022863713,907.2303002617986,1112.9205977512345,299.75604720535085,375.9767660462473,338.9420612519889,584.1532575392321,555.0030126548565,676.6246558666901,703.7057271931711,734.1202649416869,800.9301202023573,711.9536535829924,753.7782785122808,873.0307387089148
SPAC8F11.08c,1608.4011256853103,1224.8390482739285,1371.005986404014,3359.8226634543194,2459.159717826868,2067.737357140145,2026.439198112289,1852.7426169430894,1376.7534371518968,1843.1629518226591,1220.4999517654296,920.5015900965969,1540.4803069340333,1469.6362376236514,994.9820171771428,1712.5458843595122,1502.3773199988934,898.4168753371566,1496.640126925859,874.150876429123,717.63652407851,2411.1778659445654,1074.6358913815352,1144.7533101181564,1912.6920835926921,981.3098322711246,968.6473870193997,1402.3895893992394,930.6712080506401,807.066728698722,1466.1215498184492,963.7064259827188,829.4781244867978,1449.3691984908237,958.8503101663573,866.3765410053408
SPAC8F11.09c,448.42957062952615,502.29145181408916,419.6456271033766,373.9182556967903,483.96030012953184,479.3137809004109,317.3657676857993,247.03234892574525,317.44101454398987,350.52837746261645,395.43038817293257,369.65741402494393,437.68521255507346,394.3504167032038,348.0496262947353,441.97660078594726,379.058846337214,384.15912838870224,443.82251447169534,403.98095333669653,472.72444360898004,441.25153253948315,532.4577833679365,492.1827065962555,283.448075725267,288.0044865256769,325.41818848382974,347.25837451790693,224.38100358481185,325.7564064842724,393.8468901903843,361.0427532500099,460.7330691461085,441.6658841347037,422.3375354605574,348.67995966728
SPNCRNA.857,204.29160975082786,190.70958865668624,167.69464630836686,55.19375499890251,109.32838105335809,96.60587832101305,37.61372061461325,22.05645972551297,14.108489535288438,59.70538297440171,86.3916830465791,75.57035803958215,84.10421731450431,118.42354855952067,73.75029256059446,78.04925599094756,76.62694958214648,73.64072748665218,146.25969226908143,198.5669092671898,139.55575756484475,95.72914604246414,100.44335467184199,118.76050383043976,43.48792394689028,24.087647963965704,36.34540806442774,58.34503053640946,97.74172504641425,85.79879656866277,60.34093141633217,66.65404675384798,72.95601094912561,86.17870909945438,100.87326962443758,91.82792830932183
SPACUNK4.17,59.45328580983844,98.04084487280349,97.34469712534467,4274.7951935065485,4343.981007186761,7388.491886205171,13152.2643082431,22369.661453615252,22433.67406856989,1744.9379669292887,2058.90514428458,1609.7396748672436,823.8780471624913,492.64196200760597,1434.8960429771798,706.0735018715953,1321.4072901346751,986.7857483211393,76.91242438287902,54.77707841853512,136.79773864063833,4603.97361747976,2984.1396662182733,4350.062578448995,16683.831394196262,15091.43509394547,15814.478718266117,854.086892792018,1388.7824237029643,1001.6835111593474,564.269250541917,957.2261714372057,665.3270998512652,615.0026058461062,403.49307849775033,558.9526071002198
SPACUNK4.19,2.529927055737806,1.3430252722301848,1.6360453298377255,18.65704394329099,49.56219941085567,33.44049634188913,33.69562471725771,76.46239371511163,57.60966560242779,11.555880575690653,9.856769206656677,6.373403690085241,3.43282519651038,7.10541291357124,18.114106944707412,9.075494882668321,14.673245664666348,18.410181871663045,3.7825782483383126,5.3255492906909145,1.6548113545238508,43.37726930049156,24.840829650025437,6.121675455177307,56.6896151450534,64.93192059851624,61.70266950472616,9.841330451924486,3.399712175527452,6.2779607245363,2.4462539763377906,8.331755844230997,3.17200047604894,1.9586070249875995,5.542487342002065,9.315876785003663
SPACUNK4.16c,413.6430736131313,811.1872644270317,979.1731299078788,856.6692677294446,1164.7116861551083,1651.5889582188577,1749.8216277589875,2921.7456983062843,3521.2438465157393,1627.4531810764336,1298.1944855120175,1506.8547295844392,476.30449601581523,780.4111850072412,1005.3329354312613,775.0472629798746,767.0846761361686,1250.6650218149762,431.21392031056763,575.1593233946188,547.1909545625533,1000.668729725133,864.0288573921891,931.7190042779862,2134.791123750025,1815.9991986746318,1958.4258252390482,1123.3175758696664,1407.4808406683653,1116.081906584231,494.9587212123463,843.3588415660488,474.2140711693165,829.4700750822484,597.4801354678226,908.9634063082146
SPACUNK4.15,308.65110080001233,252.48875117927474,269.9474794232247,976.3852996988952,921.2738243429642,1391.4962088930533,2286.600765696697,2136.5357320780226,1869.374863425718,641.3513719508312,890.5880883190973,567.2329284175864,363.0212645309727,317.37511013951536,389.4532993112093,371.1877407011343,396.9928132606951,310.5184009020501,221.91125723584767,230.5202050113353,323.7914217018335,913.9141911241499,748.4649977159838,886.418605909674,2118.4831522699405,2117.618442745159,2258.4867522825793,463.24548341558835,633.196392691988,569.2017723579579,315.566762947575,371.2260103929589,340.99005117526104,339.8183188353485,368.0211595089371,315.40897114940975
SPACUNK4.14,113.84671750820128,96.69781960057331,121.88537707291056,97.17210387130724,56.850758147746205,76.17001944541414,147.32040574056856,142.63177289165054,152.84196996562474,167.56026834751447,124.07933001320758,95.60105535127862,118.43246927960811,80.52801302047405,115.15396557706853,91.66249831495004,110.8645227997013,110.46109122997828,93.30359679234505,97.38147274406244,119.14641752571725,109.19105720468566,109.08364324576387,110.19015819319154,129.68720177019065,146.62046586761733,136.08396972960153,94.19559146842009,109.64071766076033,142.9979942811046,101.9272490140746,97.20381818269497,126.8800190419576,106.74408286182417,97.54777721923635,103.80548417575511
SPNCRNA.56,5.6923358754100635,0,5.726158654432039,0,0,0,0.7836191794711095,10.293014538572718,11.757074612740366,15.407840767587537,15.654868739984133,21.85166979457797,4.291031495637975,0,10.35091825411852,11.798143347468818,15.488425979370035,12.273454581108698,5.043437664451083,7.6079275581298775,3.861226493888985,2.9915358138270043,10.800360717402365,0,6.989130634321652,9.425601377203972,0.8452420480099474,7.732473926512097,5.949496307173042,7.6730631077665885,11.415851889576356,17.589262337820994,7.93000119012235,14.689552687406996,11.08497468400413,0
SPACUNK4.12c,1120.1252039279136,926.6874378388276,1022.5283311485784,1547.7572704621819,1153.0499921760834,1016.2195277229642,1115.8737115668598,1133.7020298913665,1143.9633598196376,1274.9988235178687,1333.562892665315,1315.6526188818818,1147.4218219335946,1023.1794595542585,1116.6053066630354,1095.4122323380664,1102.1237854793835,995.3771665279154,997.3397981452018,1027.0702203475334,1049.1503987681215,1054.516374374019,1114.597226035924,1017.4224606504685,1152.4299845925923,1347.860996940168,1044.719171340295,1264.6109630722965,1399.8314882734285,1210.2513174522755,1241.0661839953725,1122.9355376724668,1139.5411710205817,1019.4549565060455,1088.5445139692056,990.144618291818
SPACUNK4.11c,115.11168103607018,102.06992068949405,99.79876512010127,178.0192942922349,90.37812833744269,78.02782479774132,101.08687415177312,122.04574381450509,109.3407938984854,136.7445868123394,90.45035271990832,83.76473421254887,126.15632597175647,145.66096472821042,94.4521290688315,186.9551945829674,82.3332117850723,125.18923672730871,173.99859942356238,148.35458738353262,108.66594561373287,103.20798557703165,108.00360717402364,159.16356183461,58.24275528601377,75.40481101763177,96.357593473134,107.5516827960319,137.6883431088618,67.66246558666901,141.06731263547925,93.50081558525898,126.8800190419576,109.68199339930557,87.57130000363263,141.06899131576978
SPACUNK4.20,12.017153514754579,24.174454900143328,15.542430633458393,0,29.15423494756216,91.03246226403152,2.350857538413328,13.233875835307781,3.5271223838221095,11.555880575690653,20.2933483666461,15.478266104492727,11.156681888658737,17.7635322839281,28.46502519882593,18.150989765336643,22.82504881170321,22.092218245995657,22.695469490029875,19.019818895324693,8.825660557460537,25.428054417529538,14.040468932623073,2.448670182070923,5.435990493361285,16.756624670584838,16.904840960198946,21.0885652541239,15.298704789873534,35.57511077237237,18.75461381858973,18.515012987179993,14.27400214222023,22.523980787357395,8.867979747203304,14.639234947862901
SPACUNK4.09,90.44489224262657,139.67462831193922,127.6115357273426,116.6065246455687,107.87066930597999,221.07883692693372,92.46706317759092,85.28497760531681,89.35376705682678,121.33674604475185,88.13111290657734,111.07932145577134,104.7011684935666,127.89743244428232,147.50058512118892,93.4775972914837,105.15826059677549,119.05250943675436,171.47688059133685,162.80964974397938,93.22103963817693,119.66143255308018,90.72303002617986,75.90877564419861,66.78502606129578,73.31023293380866,63.393153600746054,94.19559146842009,127.48920658227945,91.37920610158392,108.45059295097539,155.52610909231197,103.88301559060278,68.55124587456598,89.78829494043346,77.18869336145893
SPACUNK4.08,603.3876027934667,553.3264121588362,532.5327548621797,202.11797605231908,227.40303259098482,289.81763496303915,538.3463762966521,369.0780927402503,590.2051455595663,629.7954913751406,647.0679079193442,678.3122498733578,550.968444039916,593.3019782831985,548.5986674682816,510.04281240595964,524.9761226691738,495.8475650767914,571.1693154990852,575.1593233946188,600.6965216921578,287.1874381273924,343.4514708133952,221.6046514774185,513.3128165874014,559.2523483807689,428.53771834104333,579.2325923132698,687.5917875004272,571.2944259328033,538.1758747943139,532.3066233814249,592.3710889021395,565.0581267089225,580.8526734418165,513.7040627159163
SPAPYUK71.03c,1931.599307055815,2056.171691784413,1946.0759198419746,2257.50231713821,2344.0004897839976,1902.3926807830262,2447.2426974882746,2820.285983568925,3008.6353934002595,2546.1456868438404,2605.665930277359,2595.7962743475746,2102.605432862608,2017.9372674542321,2269.4388272154856,1978.457884421694,2055.0695733679922,2300.04538849977,1843.376466356871,2041.9677566020591,1943.8517377806834,2122.4946599102595,2192.4732256326797,2178.092126952086,2516.863598426275,2817.207522742076,2838.322797217403,2664.188743770986,2638.176648209303,2576.7541018263437,2107.0400916189506,2127.3749922269812,2146.6513221661203,2212.2466347234936,2031.875859577957,2238.472107482309
